,tweets,sentiment
1367,6 bulan sebelum berakhir masa jabatan Okt 2022Tandatangan  sudah tak laku utk perombakan ASN  dan pengucuran APBD cc:
1368,Pembohong besar kalau anggaran  pembangunan sirkuit Formula E pakai dana dari sponsor Ternyata dana bangun sirkuit Formula E pakai APBDWarga Jakarta ditipu   dengan dalil masa pandemi harus hemat
1369,🤭🤭🤭Kayak Bikin Saung aja🤣🤣Wakil Gubernur DKI Jakarta Ahmad Riza Patria menjelaskan kegunaan bambu untuk lapisan bawah sirkuit Formula E. Apa katanya?
1370,"Anggaran Proyek Sirkuit Formula E Naik Jadi Rp75 Miliar, DPRD DKI Jakarta Minta KPK Usut Tuntas Dananya."
1371,"Sirkuit Formula E Jakarta 2022 Pakai Bambu, Ini Tujuannya"
1372,Dari kapan tau  cium mulu tp gak ada gebrakan utk di usut korupsi Formula e   gas jgn ditahan utk mengusut kasus korupsi formula e kalau perlu balikin duit orang Jakarta utk membangun WC UMUM bagi org masyarakat Jakarta membutuhkan
1373,"Maksudnya apa ? Yg layak konvoi di Jakarta mobil Listrik n Formula E, promo langit biru bebas emisi...efek tanpa konsep 😭"
1374,"Hi jong, gpp diadakan formula e bagus kok seperti yg kau bilang itu, Saya dukung, tpi kok mau melewatkan diperiksa loh soal dana2nya itu. Ini Jakarta jong, bukan kelas kampung yg orang2nya bisa kau tipu2. Hehhe..slow jgn ngegas"
1375,KPK Dalami Prosedur Teknis Pembayaran dan Anggaran di Formula E Jakarta
1376,"Gmna tuh kabarny dp 0% sma oke oce dllu, pas kampanye ber koar""di bahas ny tentang rumah dp 0% sma ok oce wkwkwkw, skrng gubernur ny kerjaan ny ngurusin stadion sma formula E wkwkwk, emng penting ya acara formula E d jakarta emng warga jakrta tau pembalap formula E nama"" pembalap"
1377,"Hahaha, Anies ini ada2 saja, bikin Formula E di Ancol, kok pake parade2an segala di tengah kota Jakarta. Tak takut di katai  pencitraan niyh pak Anies. 😊"
1378,KPK tegaskan tak main main usut dugaan korupsi Formula e JakartaJokowi Bangun Nusantara
1379,"Pas anggaran kereta cepat jakarta bandung naik kadrum pada geger, eh pas anggaran sirkuit formula E membengkak kok pada diam sih."
1380,#JumatBerkah Formula E DKi Jakarta
1381,"Formula E Jakarta dan MotoGP Mandalika, Apa urgensitasnya bagi rakyat Indonesia saat ini?"
1382,"Kenapa harus jauh jauh promo fashion sampai ke Paris? Mending juga promo nya digabung dengan Moto GP Mandalika atau Jakarta Fasion Week nya diadakan di JIS bareng Formula E, jadi ketahuan produk unggulan khas Indonesia nya  di ajang Internasional ...  🙂"
1383,"Berikut progres pembangunan sirkuit Formula E di kawasan Taman Impian Jaya Ancol, Jakarta Utara. Sirkuit ini menggunakan lahan yang masih kosong dekat Segara Ancol, di dekat Gedung Rukindo/PLTGU Tanjung Priok. Dulunya lahan ini adalah parkiran.📷:"
1384,"Manusia dableg..... masyarakat jakarta lebih membutih formula e , ketinbang penanggulangan banjir , ini kesemgajaan ..."
1385,Prokes nya nanti pas formula e sekalian banjir di DKI Jakarta.
1386,kereta cepet negara lain pake anggaran murah kenapa ga diusut?? trs sama anak pak lurah ga diusut juga hahahaha lucu ya org org kaya kamu buta fakta ngurusnya jakarta aja kalo saya sih setuju formula e kalo terbukti korupsi jgn kasi kendor
1387,"Mari kita dukung dan sukseskan pelaksanaan Formula E yg akan dilakukan di jakarta...mari hentikan perselisihan dan batu membahu dan bersatu mewujudkannya... Pemerintah DKI sudah putuskan, dan sebagai warga dki dan indonesia mari kita dukung ...FOCUS pada penyelesaian !!"
1388,"Disuruh keruk kali mampang, milih banding. Diminta keruk waduk Pluit, bilangnya gak punya duit. Proyek Formula E kurang budget, langsung gercep. Tambah Rp10 miliar. Jakarta hanya disuguhi dagelan."
1389,"Harga Pangan Melambung, PSI Tuding Pemprov DKI Jakarta Sibuk Kejar Tayang Balapan Formula E"
1390,Apa formula e jakarta dah bebas korupsi kok si  ngurusin migor❓
1391,"Sepertinya jika pembangunan berjalan lancar, Indonesia bakal punya fasilitas balapan kelas dunia yang lengkap mulai dari Moto GP di Mandalika, F1 di Bintan, Formula E di Jakarta. Belum lagi jika Sirkuit Sentul jadi direnovasi, pasti bisa jadi opsi untuk gantikan Mandalika."
1392,"#Anggaran Membengkak, Tim Pembela Demokrasi Indonesia Minta KPK Segera Menyetop Formula E DKI Jakarta - Wartakota #Demokrasi"
1393,"#Anggaran Membengkak, Tim Pembela Demokrasi Indonesia Minta KPK Segera Menyetop Formula E DKI Jakarta - Wartakota #Demokrasi #Indonesia"
1394,KPK tegaskan tak main-main usut dugaan korupsi Formula E Jakarta
1395,"Formula e Jakarta di selenggarakan 3 tahun di negara lain cuma 1 tahun makanya beda, berargumen tanpa ada fakta mendasar"
1396,"Drama Formula E diduga lebih banyak memengaruhi proyek pengerukan Kali Mampang, Jakarta Selatan yang mangkrak. #formulae"
1397,Formula e lebih penting di jakarta. Entah buat apa?
1398,"Dana pembuatan sirkuit Formula E membengkak 60M.Sementar buat galian kali, dana gak ada.Ini apa kalian warga Jakarta diam saja? Uang Rakyat di hambur2kan untuk hal yg tak berguna."
1399,"diakui atau tidak, terjadi rivalitas perhelatan antara motogp Mandalika dan formula E Jakarta, keduanya sirkuit baru, dipertajam para pendengung serta faktor eksternal lainnya...kita semua faham siapa tokoh dibelakang kedua event ini, semoga sukses dah...amin🙂"
1400,"Pembayaran oleh DKI Jakarta untuk ajang Formula E ini lebih besar ketimbang negara lain. DKI membayar 122,102 juta poundsterling atau senilai Rp2,3 triliun untuk mengadakan ajang balap itu. Sementara negara lain hanya mengeluarkan Rp1,7 miliar sampai Rp17 miliar."
1401,KPK AKAN USUT DUGAAN KORUPSI FORMULA E JAKARTA
1402,"Otak pikiran harus cerdasBerfikir lah dengan cerdasNgomong pinjamanNgomong balapan Mandalika dan Formula eSama sama balapan asingJakarta pinjem uang sama pusat, yg untung pusatNegara pinjam sama negara luar yg Untung negara luarApakah di bilang asing segalanya"
1403,"Anggota DPRD DKI Jakarta, Gilbert Simanjuntak mempertanyakan transparansi proyek Formula E karena inkonsisten dalam penganggaran dan perencanaan. #TempoMetro"
1404,"Kasihan warganya, sudah di bela oleh PTUN, di lawan balik, cuma krn kepingin kalinya di keruk, bilang nya nggak ada dana, formula E 560 Milyar di bela2in, warga Jakarta udah bikin kesalahan fatal, dgn memilih Anies..., jgn ampe jadi Presiden"
1405,"Dijual Maret, Bocoran Harga Tiket Formula E Jakarta Mulai Ratusan Ribu( Tapi sirkuitnya belum jadi ) 🙈🤣🤣"
1406,"Dijual Maret, Bocoran Harga Tiket Formula E Jakarta Mulai Ratusan Ribu. Tapi Sirkuitnya belum jadi 🙈😂😂"
1407,"Alhamdulillah .Progress update pembangunan Sirkuit Formula E Ancol Jakarta, semoga semuanya berjalan sesuai dengan jadwal dan dilancarkan ,Aamiin #2024AniesPresiden"
1408,KPK Tegaskan Tak Main-main Usut Dugaan Korupsi Formula E Jakarta Rakyat Taat Prokes
1409,Rakyat Taat ProkesKPK Tegaskan Tak Main Main Usut Dugaan Korupsi Formula E Jakarta
1410,DKI Jakarta msh luas . . . dr Jalan Merdeka Jkt Pusat smp Tipar di Jkt Utara!efek maen kurang jauh ente . . . msh ajg  bahas Formula E yak???!
1411,"Jangan khawatir, nanti gantian.Kalau pak Jokowi ngajak pembalap MotoGP muterin Jakarta, nanti Gotbener ngajak mobil Formula E muterin pulau Lombok."
1412,"Maaf pak  knp di Jakarta, bukankah di Jakarta sdh ada formula E balapan kebanggaan Kadrun yg sdng diusut KPK?Dan kalo di Jakarta knp pak Jokowi yg ikut, knp bukan pak Anies pemimpin Jakarta?Kalian ko ga menghargai perasaan Kadrun, jahat!!!"
1413,"Tolong jangan senggol2 KPK urusan formula e dan DKI secara umum. Biasanya, setelah KPK disenggol kasus2 di DKI, tiba2 ada OTT jauh di luar Jakarta Emang kemarin2 KPK tidak bisa cium bau ya? Lama amat kena anosmianya 😂😂😂😂😂😂😂"
1414,"Rp2,3 triliun cemen...kenapa sih  sebutin ada korupsi? Kan pemprov dki jakarta butuh uang transportasi, akomodasi, bla...bla...utk urusin formula e di negeri antah berantah... pan dki jakarta surplus apbd nya, gak ada korupsilah..."
1415,Lebih penting formula E daripada perut warga miskin ibukota Jakarta 🤣🤣🤣
1416,KPK tak Main Main Usut Dugaan Korupsi Formula E JakartaRakyat Taat Protes
1417,Lagi fokus formula E jd pengerukan kali di tunda aja. Kasihan warga Jakarta (JKT 58).
1418,"KPK cium ada dugaan korupsi Formula E Pembayaran oleh Pemprov Jakarta lebih besar ketimbang negara lain, Anies membayar £122,102 juta atau senilai Rp2,3 triliun, sementara negara lain hanya mengeluarkan Rp1,7 miliar sampai Rp17 miliarDukung  Usut Korupsi Formula E ✊"
1419,"Kok bangun JIS &amp;Formula E Dipaksakan Anggarannya HARUS ADA walau minjam dari segala penjuru ...... Dana PEN yg 4,1 T itu bisa atasi banjir Jakarta, kenapa dibangun JIS yg TIDAK BERGUNA ..... !!! APBD 80 T/Thn TIDAK ADA ALASAN atasi banjir terkendala Anggaran."
1420,Anggota DPRD dari Fraksi PDI-P Gembong Warsono menilai membengkaknya anggaran pembangunan sirkuit Formula E menunjukkan buruknya kualitas kontrak antara PT Jakarta Propertindo (Jakpro) dengan kontraktor PT Jaya Konstruksi. | #FormulaE #Jakarta
1421,lanjut bong..bln juni formula E akan hadir di jakarta..😛😛😛
1422,"Diminta keruk kali Mampang, nolak dan banding. Tapi kontraktor sirkuit FE minta tambahan dana puluhan M, duit langsung cair. Kasihan deh loe warga DKI.Anggaran Sirkuit Formula E Jakarta Naik Puluhan Miliar Tuai Sorotan"
1423,Hehehe dana formula E itu kecil gak sampai 100M tuh Mandalika triliunan dana pembangunan nya baru selesai aspal nya terkelupas diaspal ulang trus penjualan tiket juga tdk sesuai harapan!partai dungu kerjanya cuma berisik di Jakarta masalah besar diam seperti orang bisu?
1424,"Tapi untuk formula e ada,masak lebih perlu formula e dari pada rakyat Jakarta,kadrun Wan Abud Yaman."
1425,"Siap siap siapAnggota DPRD DKI Jakarta dari Fraksi PDIP, Syahrial mengaku ditanya soal penyusunan anggaran Formula E oleh KPK"
1426,"Masyarakat: tolong Maslah banjir Jakarta di selesaikan, ndaak butuh tiket gratis formula E."
1427,Anggota DPRD DKI Jakarta dari Fraksi Gerindra Syarif menyebut panitia bakal memundurkan jadwal pre-event Formula E. Kenapa?
1428,Gerindra Nilai Kenaikan Anggaran Sirkuit Formula E Jakarta Wajar #Sindonews #BukanBeritaBiasa .
1429,Politikus Senior PDIP DKI Jakarta Diperiksa KPK Terkait Formula E  via
1430,"bambu getah getih, atap jembatan penyebrangan dilepasin dgn alasan agar orng bs panas2an menikmati jakarta, trotoar diperlebar krn lebih penting orng yg jarang jalan ditrotoar tapi memelihara kemacetan krn jalan makin menyempit, formula e yg tak kunjung tampil, masih ada lg?"
1431,Itu Pemprov Jakarta yg mewajibkan aparaturnya beli ticket Formula E seharga 7juta
1432,"Politikus partai Gerindra sekaligus Sekretaris Komisi C bidang pembangunan DPRD DKI Jakarta, Syarif, mengatakan tambahan dana pembangunan sirkuit Formula E tidak perlu kontrak baru. #kumparanNEWS"
1433,Ane lebih milih liat parade pembalap MotoGP di Jakarta drpd formula E yg kaga jelas siapa pembalapnya
1434,KPK Tegaskan Tak Main-main usut Dugaan Korupsi Formula E Jakarta
1435,"Anggota Fraksi Partai Gerindra DPRD DKI Jakarta, Syarif, menyebut penyelenggaraan praacara Formula E molor dari jadwal. Dia berujar, praajang ini seharusnya digelar pascalebaran pada Mei 2022. #TempoMetro"
1436,Bingung. Orang keruk sungai biar gak banjir itu utk juga buat warga Jakarta. Trus banding. Keknya gak iklas keruk sungai. Apa dananye gak ada buat formula e 🤪 CC
1437,BPK Jakarta bisa buka data anggaran formula e
1438,Lalu selama ini apa yg dia kerjakan yg membanggakan u rakyat jakarta ini formula E atau rumah DP 0% janji kmpanye 0 malah korupsi dan kelebihan bayar
1439,"Anggota Fraksi Partai Gerindra DPRD DKI Jakarta, Syarif, menyatakan tak ada yang salah dengan membengkaknya nilai proyek pembangunan sirkuit Formula E.  #TempoMetro"
1440,"sm  ini knp ga prnh ngurus tu proyek kereta cepat? Formula E aja urusannya. Mandalika itu kl di jakarta, pembalap pd komplen ttg aspal hingga hrs diperbaiki lg, pasti 2 partai ini njeplaknya mulut ampe sampah pun mrk telan"
1441,"Cuma nanya2 doang ya? 🤣🤣🤣 Miris liat KPK kayak gini kalo soal Jkt.Anggota DPRD DKI Jakarta dari Fraksi PDIP, Syahrial, diperiksa KPK terkait Formula E. Syahrial mengaku ditanya soal penyusunan anggaran Formula E."
1442,"Bapak2 penyelidik   sebaiknya memanggil kader2   yang kritis-kritis itu, supaya dijadikan saksi Formula E. Daripada mereka MBACOT setiap saat"
1443,"Gue males nimpalin Anies pencetus formula e jakarta, doa gue cuman satu dan mudah2an didenger Allah.... Mudah2an niat dia jadi presiden nggak kesampaian...itu aja doa gue🙂🙂🙂"
1444,Anggota DPRD DKI Jakarta Fraksi PDI-Perjuangan Diperiksa KPK Soal Formula E
1445,"Waduh drun nampaknya junjungamu sebentar lagi masuk bui nih...🤣Anggota DPRD DKI Jakarta dari Fraksi PDIP, Syahrial mengaku ditanya soal penyusunan anggaran Formula E oleh KPK"
1446,"uang dari penghasilan pajak rakyat jakarta seharusnya bisa bikin wc dan sepiteng ratusan rumah yang ada dipemukiman yg belum ada wc dan sepitengnya,bukannya uang pajak rakyat jakarta dibuat nuntas permasalahan yg ada saat ini dan ternyata uang pajak rakyat jakarta buat formula e"
1447,Politikus Senior PDIP DKI Jakarta Diperiksa KPK Terkait Formula E
1448,"Anggota DPRD DKI Jakarta dari Fraksi PDIP, Syahrial, diperiksa KPK terkait Formula E. Syahrial mengaku ditanya soal penyusunan anggaran Formula E."
1449,"Komisi Pemberantasan Korupsi (KPK) terus menyelidiki dugaan korupsi pelaksanaan ajang balap Formula E di DKI Jakarta. Terkini, penyelidik sedang menelisik prosedur penyusunan anggaran hingga pembayaran kerja sama."
1450,"buat formula e, harus banyak yg dikorbankan, ga perduli harus merusak jakarta"
1451,Anggaran Sirkuit Formula E Jakarta Naik Puluhan Miliar Tuai Sorotan
1452,"Anggaran Pembangunan Sirkuit Formula E Membengkak Rp 10 M, Begini Respons Santai Wakil DPRD JakartaSelengkapnya:  via"
1453,Komisi Pemberantasan Korupsi (KPK) memanggil anggota Fraksi PDIP DPRD DKI Jakarta Syahrial untuk dimintai keterangan mengenai dugaan korupsi penyelenggaraan Formula E.
1454,"Tuyul loh g peka apah sama persoalan Jakarta ,,warga Jakarta cuman mau minta Aer bersih,WC tersedia ,kalo hujan g banjir,jln g macet,,Rumah DP 0% tuk warga yg tak mampu ,BUKAN TIKET NONTON FORMULA E (dan), loh kudu peka manqh ada warga JKT tau tuh nama² pebalap Formula E #tuyull"
1455,"Anggota Komisi C DPRD DKI Jakarta dari fraksi PDI-Perjuangan, Syahrial, hari ini Rabu (9/3) diperiksa oleh KPK terkait dengan pengadaan event Formula E. #kumparanNEWS"
1456,"Parade nya di Jakarta hmm.. Pakdhe dan Masmen  nampar halus gelaran Formula E apa yak?...Dua tiga beli saleb, inih terlalu jleb"
1457,Syahrial dipanggil karena pernah menjabat sebagai Ketua Komisi E DPRD DKI Jakarta yang membahas anggaran Dispora DKI terkait commitment fee Formula E.
1458,Maksud lu Nyet bawa2 nama Jateng???BABI..!!Formula E gak ada urusanya sm Jateng njing!! Yg pengen gubernur lu!! Lu tau apa soal Jateng??Anjing2 kadrun bgini cm koar2 doang di sosmed.Jakarta gak ada orang Jateng MISKIN!!! paham!???
1459,KPK tegaskan tak main-main usut dugaan korupsi formula E jakarta
1460,Progress yang menggembirakan dari persiapan Sirkuit Formula E Jakarta 2022. Semoga bisa selesai lebih cepat dari jadwal semula sehingga bisa diuji dan diperbaiki kekurangannya.#Jakarta #FormulaE #Jakarta2022 #JakartaLebihBaik
1461,Keseriusan KPK ditunjukkan dengan memanggil sejumlah saksi terkait pelaksanaan formula E di DKI jakarta#kpkupdates
1462,"Lha saya kok jadi ngakak ya. Udah ngandelin Anggaran PEN, terus anggaran PEN dipake buat stadion, giliran waduk pluit bilang anggaran PEN habis. Terus APBD dikemanain? Formula E tetap jalan.Program hura hura Jakarta ga jelas."
1463,KPK tegaskan tak main-main usut dugaan korupsi formula E Jakarta
1464,Yahh bagaimana kalian memaksakan formula e utk tetap jalan...kalau di agenda program DKI Jakarta formula e tidak ada / tidak dimasukan kenapa kalian yg sangat getol utk menyelenggarakan formula e tanpa konfirmasi dengan ketua DPRD
1465,"menyindir Nitizen soal tiket gratis saat #FormulaEjakarta , apa dia begitu bangga atas kecaman atau hindari kritikan ?jangan lupa berita #Hoax yang ini..👇"
1466,PKP Tegaskan tak main-Main Usut Dugaan Korupsi Formula E Jakarta. Jokowi Taat Konstitusi
1467,KPK Tegaskan Usut Tuntas Dugaan korupsi Formula E Jakarta Jokowi Taat Konstitusi
1468,KPK tegaskan tak main-main usut dugaan korupsi Formula E Jakarta.
1469,KPK tegaskan tak main main usut dugaan koruosi Formula E jakartaJokowi Taat Konstitusi
1470,KPK tegaskan tak main-main usut dugaan korupsi Formula E JakartaJokowi Taat Konstitusi
1471,KPK tegaskan Tak Main Main Usut dugaan Korupsi Formula E JakartaJokowi Taat Konstitusi
1472,"KPK Tegaskan tak maen-maen usut dugaan Korupsi Formula E Jakarta, Jokowi Taat Konstitusi"
1473,KPK Tegaskan Tak Main-main Usut Dugaan Korupsi Formula E Jakarta Jokowi Taat Konstitusi
1474,Formula E vs Mandalika? Udah kaya jakarta vs indonesia.Udik bener pemuja aspal.
1475,KPK Tegaskan Tak Main-Main Usut Dugaan Korupsi Formula E JakartaJokowi Taat Konstitusi
1476,KPK tegaskan tak main-main usut dugaan korupsi formula E JakartaJokowi Taat Konstitusi
1477,Kayaknya lebih ramai Formula E karena sekalian bisa ke Ancol dan ke Ancolnya bisa naik Trans Jakarta
1478,KPK usut dugaan korupsi formula E jakartaJokowi Taat Konstitusi
1479,KPK tegaskan tak main main usut dugaan Korupsi Formula E Jakarta. Jokowi Taat Konstitusi
1480,KPK tegaskan tak main-main usut dugaan korupsi Formula E Jakarta.Jokowi Taat Konstitusi
1481,KPK tegaskan tak main main usut dugaan korupsi formula E Jakarta.
1482,"Nah lho ada yang mau kabur dari tanggung jawab dan mau cuci tangan masalah yang dihadapin oleh masyarakat dki jakarta, ditambah lagi duit sekitar ratusan triunan rupiah dari penghasilan pajak rakyat dki jakarta di buat ngadain event formula e dan bikin sirkuit yang ada di ancol"
1483,Bagus juga tu biar pembalap kelas dunia tau Jakarta sekarang makin bersaing dg kota-kota dunia. Sekalian kasih liat pencapaian terbaru JIS dan Formula E.
1484,"Jadi gurbenur konsentrasi hanya stadion GIS, Balapan Formula E rakyat Jakarta mau kebanjiran masa bodo, suruh keruk kali Mampang masa bodo keren kan gurbenurnya, rmh Dp 0 rupiah ancur2an keren dah"
1485,"Saya heran melihat anda  , untuk membangun kota Jakarta kenapa harus melakukan banding ?Apakah anda tidak ingin kota Jakarta indah ??Apakah formula e lebih penting daripada pengerukan kali Mampang ?"
1486,KPK Tegaskan Tidak Main Main Usut Dugaan Korupsi Formula E Jakarta. Jokowi Taat Konstitusi
1487,"Habisin anggaran .. Jakarta dan indonesia tidak butuh formula E , masih banyak hal urgent yg warga butuhkan HABIS ANGGARANNYAMENYESAL WARGANYA"
1488,Alberto Longo: Jakarta Membayar Wajar untuk Formula E
1489,"Kok gini amat yach??agar warganya gak kebanjiran, gubernurnya sampe dituntut dan telah diputus mengerjakan pencegahan banjir. Tp kok bisa2nya masih banding.  gak mau kerja utk rakyat jakarta dlm mencegah banjir, tpi ngebet banget urusin formula E sampe nambah dana."
1490,Duh jgn ngomong RI 1 dl deh.. benerin jalanan jakarta dl deh itu kasian motor pada jato di rel kereta industri gunung sahari. Dulu rusak selalu di aspal.. sekarang boro2 cm dikasih batu.. dari pada ngaspalin buat formula E mending mikirin warga dki lebih bermanfaat.
1491,"Ternyata Mirip Kuda Lumping Loh, Bentuk Sirkuit Formula E di Ancol Jakarta, Ini Gambar Desainnya  via TribunJateng"
1492,"Warga DKI Jakarta banyak yang kaya-kaya, pak. Orang2 kaya di Indonesia paling banyak itu di DKI Jakarta. Soal beli tiket pekara kecil. Yang menjadi masalah utama apanya formula E yg bisa menarik perhatian dan uang mereka supaya mau membeli tiket formula E???"
1493,"Ternyata Mirip Kuda Lumping Loh, Bentuk Sirkuit Formula E di Ancol Jakarta, Ini Gambar Desainnya"
1494,"Kalo untuk masalah Formula E.. Jor-joran..kalo untuk atasi Banjir di JKT..  malah ajukan banding terhadap putusan Pengadilan Tata Usaha Negara (PTUN) Jakarta perihal pengerukan Kali Mampang, Jakarta Pusat..Yang model begini mau jadi RI 1??Mimpilah.."
1495,Bang ntar pembalap motogp yg mau parade di jakarta voba arahkan untuk nyoba aspal formula e ... eh beda ya ... 😘
1496,Habis dah APBD Jakarta buat bancakan proyek2 siluman. Jgn bilang buat logistik pencapresan ya Anggaran pembangunan sirkuit Formula E naik menjadi Rp 60 miliar. Hal ini tentu menuai sorotan dari berbagai pihak.
1497,"Waduk Pluit Kumuh di era Anies! APBD DKI Jakarta yg 80 triliun lebih buat apa saja ? buat gaji buzzerRp balai kota dan TGUPP, ya?Kalau utk kepentingan masyarakat ngakunya gak ada duit, tapi giliran buat formula E dan hal-hal yg gak penting selalu ada. Memang dasar pembohong!"
1498,Sirkuit Formula E (E-Prix) Jakarta Zona 1 sudah selesai proses pengaspalannya..👍🏻🇮🇩
1499,"Sepertinya nggak ada yg bergolak deh, formula E itu kalah jauh kepipulerannya dibanding formula1 dan motogp , hiruk pikuk formula E Di jakarta lebih ke politik , kalau soal kepopuleran sangat jomplang dibanding balapan motogp dan formula1"
1500,"Lihat sj nanti pasca mottogp mandailika, apakah aturan perjanan dlm negri tetap diberlakukan atau berubah mengantisipasi formula E di jakarta."
1501,Mungkin ya!!! Tapi seberapa penting formula E untuk masyarakat khususnya Jakarta ? Tidak ada sama sekali... Karena mereka masih butuh nasi dan bukan gengsi???
1502,Sirkuit Formula E (E-Prix) Jakarta Zona 1 sudah selesai proses pengaspalannya..
1503,LIHAT SAJA NANTI KLU FORMULA E JAKARTA MENJADI ZONA MERAH LAGI😂😂😂😂
1504,"Apakah penonton kaum Bani Kadrun yang ingin menonton Formula E akan mengikuti jejak pemerintah, padahal jumlah Covid-19 di Jakarta semakin meningkat. Gimana nih Wan Abud  #GakBener ? 😆"
1505,Jakarta Hujan lhoo..Apa kabar sirkuit Formula E ?Apakah disana banyak belutnya ?#MinnieGambar bukan sirkuit Formula E ya😂
1506,"Oh makanya dari awal ngotot biar Formula E digelar di Jakarta, padahal perencanaannya aja keliatan banget belum mateng"
1507,"Anggaran pembangunan sirkuit Formula E di kawasan Ancol, Jakarta Utara menjadi Rp 60 miliar. #merahputihcom #FormulaE #update"
1508,"Ya sama saja dengan Proyek Kereta api cepat Jakarta Bandung juga anggarannya membengkak, katanya tidak pakai APBN, eh ternyata ..... dan sirkuit Mendalika yang konon aspalnya mengelupas. Monggo dikritisi, jangan hanya Formula E saja."
1509,"Eh… eh.. nanti liat pembalap formula e, di jamu di Balai Kota Jakarta"
1510,"Formula e dr awal bermasalah, nabrak aturan mulu. Awal 5thn, lampaui masa jabatan, skrg nambah biaya....tapi koq bisa2nya  diam"
1511,Sibuk ngurus formula E dan sibuk ngurus Rakyat Jakarta. Akhirnya melupakan Bandaraya Kualumpur.
1512,Formula E akan lebih berhasil dari mandalika saatnya Jakarta berprestasi
1513,"Wooyy, paham gak Formula E Jakarta mau di batalin?? Msh aja lu banggain😆😆anggaran ludes, lu mau ngomong apa??"
1514,Laris Manis Sirkuit Formula E Jakarta | #JernihkanHarapan #FormulaE #Jakarta
1515,"Ada Proposal 4 Event Internasional di DKI Selain Formula E, Wagub Bersyukur Jakarta Dapat Kepercayaan"
1516,"Tadi melintas di temlen mereka lagi "" fokus "" soal naiknya harga pangan di DKI Jakarta, formula e keknya udahan karena lintasan mau kelar gak lama lagi 😄"
1517,"FEO Tawarkan 4 Lomba usai Formula E, Wagub DKI: Artinya Jakarta Dipercaya  MAJJLEEEeeBbbb...!!!"
1518,Wakil Ketua DPRD DKI Jakarta Mohamad Taufik angkat suara terkait polemik anggaran pembangunan sirkuit Formula E di Ancol yang dibangun dengan anggaran Rp 60 M.#kumparanNEWS
1519,ngelewat ancol pak.. sambil liat sirkuit formula e 😁tp dgn keliling jakarta.. kayanya bakal mendidih darah kadrun 🤣🤣
1520,"Anggaran Pembangunan Sirkuit Formula E Jakarta Naik Rp10 Miliar, Diprediksi Bisa Tembus Rp100 Miliar"
1521,"Wagub DKI Ahmad Riza Patria menjawab isu ASN wajib beli tiket Formula E Jakarta, seperti pada ajang MotoGP Mandalika. Begini katanya. #TiketFormulaE"
1522,Direktur Utama PT Jakarta Propertindo Widi Amanasto mengungkapkan hingga saat ini belum menentukan sponsor resmi untuk gelaran Formula E. #FormulaE
1523,Penampakan Sirkuit Formula E Jakarta Mulai Diaspal
1524,PT Jakarta Propertindo menyatakan sirkuit Ancol berpotensi menjadi lokasi sejumlah perlombaan balap tingkat mancanegara dan lokal. Formula E Operation dan Ikatan Motor Indonesia telah menyatakan minat untuk menggelar beberapa turnamen. #KoranTempo
1525,PT Jakarta Propertindo memutuskan membuat sirkuit Formula E di kawasan Ancol menjadi lintasan permanen. Hal ini membuat biaya pembangunan Jakarta International E-Prix Circuit membengkak Rp 10 miliar menjadi Rp 60 miliar. #KoranTempo
1526,"Wakil Gubernur DKI Jakarta Ahmad Riza Patria memastikan tak akan mewajibkan ASN DKI untuk membeli tiket nonton balapan mobil listrik Formula E di Ancol, pada 4 Juni mendatang."
1527,Jujurly gue gak ngerti kenapa jakarta mau jadi tuan rumah Formula E? Pemborosan gak penting. Sumpah.
1528,"Setuju aja sih, sehabis Formula E nanti bisa dijadiin ajang Jakarta Fashion Show daripada cape2 ke Paris habisin duit. Emak2 di mari juga butuh minyak goreng dll,anak2 mudanya butuh kerjaan,sekalian nanti geprek onsu dll bikin lapak di sana. Wkwk"
1529,Progres pembangunan Sirkuit Formula E. Kalau udah jadi apa yg kira2 bergolak? Formula E; Jakarta untuk Indonesia
1530,"Top 3 Metro: BOR Pasien Covid-19 Jakarta Turun Lagi, Sirkuit Formula E Permanen  #TempoMetro"
1531,Ini Namanya #KelebihanBayar. #TurunkanAnies #AniesGubernurTerbodoh #JakartaGantiGubernur Mending Balapan Formula E Jakarta Dibatalkan.
1532,Biaya pembangunan sirkuit Formula E membengkak. BUMD PT Jakarta Propertindo menambah anggaran Rp10 miliar kepada PT Jaya Konstruksi yang menggarap pembangunan lintasan tersebut.
1533,Anggota DPRD DKI Jakarta Gembong Warsono mengkritik pembengkakan anggaran pembangunan sirkuit Formula E.
1534,"Kereta cepat jakarta bandung itu proyek investor, kalo formula e itu proyek siapa biayanya dari siapa.? 💩💩💩"
1535,Jakpro mengeklaim FEO tawari DKI Jakarta gelar 4 event balapan selain Formula E. Begini penjelasan Widi Amanasto. #FormulaE
1536,"Mengapa Wagub DKI Jakarta, Ahmad Riza Patria, kaitkan Formula E dengan MotoGP Mandalika? #FormulaE"
1537,Tingkat kesulitan pembangunan Jl. Provinsi depan  sirkuit Mandalika lebih sulit daripada pembangunan Formula E Ancol. Ajang Formula E tidak ada manfaatnya bagi masyarakat miskin Jakarta.
1538,Wagub DKI Sebut Pihaknya Tak Mungkin Wajibkan ASN Beli Tiket Formula E Jakarta #Nasional
1539,Wagub DKI Jakarta menyampaikan pihaknya tidak mewajibkan ASN membeli tiket Formula E. Dia menegaskan hal itu tidak mungkin dilakukan.
